ComputeInstance,EventSequence
5897334a-6797-4ccf-b299-cbbcbe6bfb14,"[7, 3, 3, 3, 4, 4, 4, 1, 1, 1, 1, 21, 2, 2, 1, 1, 1, 8, 6, 13, 10, 8, 6]"
58a8b7f5-246c-49b6-8ae1-0d7911b3d0e9,[18]
58ac0ace-d3f7-4f98-98ec-b5bd8fc3fc63,"[12, 7, 3, 15, 8, 6, 5, 10, 11, 9]"
58ad8909-3031-4fe3-ba66-a846277bb62d,"[12, 4, 14, 15, 16, 1, 17, 13, 5, 10, 11]"
58b7a2d1-ab4f-442c-9be7-75bcd1b14ee9,[18]
58df4b41-7d24-4643-b10e-46f60d5c5d2d,"[12, 7, 14, 8, 6, 5, 11, 2]"
58ea5156-53fd-4642-aeb4-d39642b2a449,"[12, 3, 4, 1, 15, 16, 8, 5, 10, 11, 9, 2]"
58f3f0cc-253f-4ad7-b399-9ad5daa37096,"[3, 15, 1, 4, 14, 8, 10, 11, 9]"
598b916c-0f87-47be-8f9c-b2c092ef102f,[18]
59a038bb-32d5-4b1d-8a80-de6d2bd529b4,"[12, 7, 15, 16, 4, 17, 14, 8, 6, 13, 10, 11, 9]"
59bb106a-b741-4b4b-a1f6-6caa7fa57302,"[12, 7, 4, 14, 15, 1, 17, 6, 11, 9]"
5a5a62d3-54bf-4396-b22d-3eafa34e5bfd,[18]
5a5e9348-c5d7-4117-9300-e107e4354edf,"[12, 7, 3, 4, 1, 17, 13, 5, 10, 9, 2]"
5ab09eec-b1ef-4057-993c-ba7efba168e3,[18]
5b1550f7-a708-498b-8374-ca46a2e69215,"[12, 7, 1, 14, 15, 17, 6, 13, 9]"
5b1aa9db-fba9-468d-affc-8284be5af30f,[18]
5b26dfde-ee71-4569-a999-ba52b9b6b376,"[3, 4, 1, 5, 8, 6, 5, 10, 22, 11, 2]"
5b6b6c9f-6ab0-4d71-84f1-f265c0b38446,[18]
5b6fcd7e-6575-4857-a827-f6720351e996,"[12, 7, 15, 16, 1, 17, 8, 6, 5, 10, 11, 9, 2]"
5b96c2a0-a883-4635-a9c1-339d7f64f528,"[12, 3, 15, 16, 1, 4, 17, 10, 11, 9, 2]"
5bab4033-a724-4c53-91c7-3212601c105e,"[12, 15, 1, 14, 8, 6, 5, 10, 11, 9, 2]"
5c2a28e0-1069-4c5b-af03-ab3d31512a65,"[12, 14, 15, 17, 8, 13, 5, 10, 2, 9]"
5c314e68-cf00-4dfd-9770-787300e269ce,"[12, 7, 4, 1, 14, 16, 1, 8, 6, 5, 10, 11, 9, 2]"
5c752404-725a-42c9-8884-c5b27e45a0df,"[12, 7, 15, 16, 1, 14, 8, 13, 5, 10, 2, 11, 9]"
5c7d0904-40e7-4602-aa15-013020622d47,"[12, 7, 3, 3, 4, 4, 1, 1, 1, 21, 2, 2, 1, 1, 1, 6, 13, 5, 11, 9, 24, 28, 6, 5, 11]"
5c818d14-acd5-4086-bc8f-f8441aec73e4,[18]
5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5,"[7, 3, 1, 17, 6, 5, 10, 9]"
5cc732f5-a21a-4846-8d40-04b10b0a49ca,"[12, 7, 4, 1, 14, 15, 1, 8, 6, 13, 5, 10, 11, 2]"
5cc8d6f8-baf9-4721-bdbb-9bc397f0f09e,"[3, 15, 16, 1, 4, 14, 6, 13, 5, 10, 2, 11, 37, 9]"
5cda1023-792e-4b72-87b4-e2964e90bd52,[18]
5cee874e-e90b-4649-83d7-f146331f7ddf,"[7, 1, 8, 13, 10, 11, 9, 2]"
5d06d9d0-026d-45b3-a651-f335cc987e12,"[7, 3, 15, 16, 1, 8, 13, 5, 10]"
5db1a8f0-1ed9-4f90-b154-bf7946361f6e,"[7, 3, 15, 1, 4, 17, 14, 8, 6, 10, 11, 2]"
5db1ef04-6e98-4a96-8228-816b81707a2a,"[7, 3, 4, 1, 14, 15, 16, 1, 17, 6, 13, 10, 11, 9]"
5e11fa85-07b8-49d0-a19e-b4f6ea6bf03c,"[12, 7, 15, 14, 8, 6, 5, 1, 2]"
5e13d0f9-3d7f-4713-9b94-621bf2767d60,"[7, 4, 15, 16, 1, 13, 5, 11, 9]"
5e30f09d-1cd0-47f5-939c-ea4418f200e1,"[12, 7, 3, 1, 14, 15, 17, 8, 6, 5, 2]"
5e3da4a4-5dbf-4100-a609-3494962cda06,"[12, 3, 14, 16, 17, 8, 6, 5, 11, 9]"
5e65a0c3-d63e-4a51-8298-5c9da413a636,"[16, 1, 4, 17, 8, 13, 5, 10, 2]"
5eae9974-f415-4af2-8577-25a8c670a2ac,"[7, 1, 14, 15, 16, 1, 8, 6, 13, 10, 11, 9, 2]"
5eda3874-867d-4c46-9c08-5576973d1fed,"[3, 14, 15, 16, 17, 8, 13, 5, 10, 2, 11]"
5f182e09-b7ee-4058-a299-68beab58f276,[18]
5f56fd96-7d95-47c8-9085-453437492781,"[12, 7, 29, 13, 5, 35, 6, 10, 32]"
5f65bf02-4a05-4405-90ff-465d7979bb7a,"[7, 15, 17, 11, 9]"
5f70ec47-755b-4f11-a13c-1ece8ebca24a,"[12, 7, 4, 1, 14, 16, 8, 5, 10, 11, 9]"
5f881f99-0162-44ca-9def-b0ed181c01bd,"[3, 1, 15, 5, 19, 11, 9]"
5f9ebfd4-1dea-41e8-8abf-b12c2da9d512,"[12, 7, 3, 1, 15, 6, 13, 5, 10, 9]"
5faad71c-b0d4-4ef3-a575-170d7510decf,"[12, 3, 4, 14, 15, 17, 10, 9, 2]"
5fd3eeeb-ab53-4ccb-8c38-ef36e29643d2,"[12, 7, 3, 4, 1, 15, 16, 1, 6, 13, 5, 9, 2]"
5fe25e1a-93fe-481c-9a6c-807c5ba578e4,"[12, 7, 3, 4, 1, 16, 1, 8, 13, 9]"
5fe9d37c-f2ef-4f55-999e-005dfa58c237,"[7, 3, 3, 3, 4, 4, 1, 1, 1, 25, 21, 2, 2, 2, 1, 1, 1, 6, 13, 5, 11, 9, 24, 28, 8, 6, 5]"
5ff4f9c2-97aa-4987-bbc2-f02f065d90ec,"[7, 4, 1, 14, 1, 17, 1, 8, 13, 5, 9]"
601531b3-0234-445c-ab97-adaa9d3b0022,[18]
6035b50b-6175-4049-85e9-f8aec8a8c001,"[12, 7, 3, 3, 25, 4, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 24, 13, 5, 8, 6, 5, 10, 22, 9, 5, 11]"
61181344-9541-45e1-8414-cc676a5d16ab,[18]
6118a0c3-4b41-40df-b8be-1b553b582b4d,[18]
613aacaa-cf6d-4f33-956d-380d24112b27,[18]
6161abdb-40bc-4111-a36f-4ae196698323,[18]
618dc71a-bfb2-482d-8a1d-74fdcfa69bd3,"[3, 1, 15, 1, 17, 6, 10]"
61bed6b4-dc5f-4ba7-bd7d-adbe50446a0d,"[12, 7, 1, 14, 16, 8, 13, 5, 11]"
61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,"[12, 3, 1, 6, 13, 5, 10, 2, 9]"
61ddddcb-5f20-4567-b5db-dcd1e06196f6,"[1, 1, 8, 5, 10, 9, 2]"
61e4130d-52a0-4c2a-979f-23e13a891050,"[7, 3, 15, 16, 1, 4, 1, 8, 6, 13, 5, 11, 2]"
61e42841-6555-4e35-a2cf-52e29dc4dc01,"[7, 1, 16, 1, 17, 8, 6, 5, 10, 11, 9, 37, 2]"
622ced56-1900-4c91-b129-ee2ea25c9f98,"[12, 7, 14, 15, 16, 17, 6, 13, 5, 9, 2]"
62399c95-bdd5-4325-9521-3fb233c7ad1b,"[1, 14, 15, 16, 17, 8, 6, 13, 5, 11, 9]"
62c1a676-25b6-479e-91d7-29feaae8e81e,[18]
62c3e362-3930-4e49-887b-6c9b2d96879d,"[12, 7, 3, 1, 14, 15, 17, 8, 6, 9]"
62d3cf10-090e-4e74-bb52-8576a75c557f,"[12, 15, 8, 6, 13, 10, 2]"
62e10930-f0c5-4906-abb9-d9df69245f86,"[12, 7, 3, 4, 1, 1, 8, 6, 13, 10, 2]"
636f4632-1c66-4a6c-ad62-78d9480dfaf8,"[7, 15, 8, 6, 13, 10, 11]"
636ff8e5-dfe9-4e3b-a2bb-7060d9a36296,"[12, 7, 15, 16, 1, 4, 17, 8]"
6388239b-51ac-4fd5-8648-4f7f817c9626,"[12, 4, 1, 14, 16, 1, 17, 6, 5, 2, 11]"
63b536da-dd6c-4a6c-a1a9-9fa392733dff,"[12, 3, 1, 4, 8, 13, 10, 9]"
63e68372-8407-4c9d-9e94-7eb1c3d3e56d,[18]
6412425c-be08-49b0-be9e-86fbcc41ba98,"[7, 3, 1, 17, 8, 6, 5, 10, 9, 2]"
6415e2f2-9594-4f62-a4df-28a0a25c993c,"[15, 4, 14, 8, 6, 10, 2]"
6431ac14-be4d-455c-a9f0-8dbd38fe3906,"[12, 1, 15, 16, 1, 17, 8, 6, 10, 19, 11]"
6434ee60-ce16-4fe4-802e-db52aedfa76a,"[7, 3, 4, 14, 15, 16, 17, 8, 6, 5, 10, 9]"
6439410b-fcc0-41f9-a0dd-a96a87840920,[18]
64562681-391c-4083-af9b-d9084067d937,"[12, 7]"
649a9959-cb7c-43f7-8204-ad8d80d78fe6,"[12, 7, 4, 15, 16, 1, 17, 6, 11, 9, 2]"
64aa1e59-e802-4b78-af6d-8f13e1573418,"[7, 3, 1, 17, 6, 13, 11]"
64d67fa3-cbd9-44ba-bd00-f51cc4d42373,"[7, 3, 1, 14, 15, 1, 8, 10, 9]"
6538f5da-e28c-410e-8b04-9f9b2ee05dd5,"[12, 7, 3, 4, 15, 16, 17, 6, 11, 9, 2]"
65440210-82cd-4a62-b10a-c4f5a752e227,"[12, 3, 15, 4, 17, 14, 8, 6, 13, 5, 11, 2]"
65c145f1-8896-4d37-80c9-0d0d0fc20a26,"[12, 7, 15, 16, 1, 14, 17, 8, 13, 5, 10, 11]"
65ff34c9-b9bd-49f3-996e-88486e766b83,[18]
6608a2b6-01fa-4ba5-8f69-63d3a841f6e2,"[7, 3, 4, 1, 15, 16, 17, 6, 13, 11, 9]"
66473aa7-d358-43cc-a4a4-ea7cd3d2478e,"[12, 7, 3, 1, 16, 8, 6, 13, 5, 11, 9]"
668998a4-553a-4f86-9c62-fce3a71fc30a,"[3, 15, 1, 11, 9, 2]"
66c03d79-6efb-47d3-95ba-4edee3b354b7,[18]
67561ab0-4bce-4e62-b2cf-117f291a40f0,[18]
67791f6f-fe5e-4054-9f3b-0445a778ff03,[18]
67b2055e-ca82-4cc4-a640-2a6640cc3bb9,"[7, 3, 15, 16, 17, 8, 6, 13, 10]"
6857ed4d-c1c9-4460-ba8f-2c8ea631c968,[18]
6898c794-4570-457a-996a-69450c88a450,"[7, 3, 15, 16, 17, 8, 5, 10]"
68a904f6-ec07-4f63-be36-0ad661b53823,"[12, 25, 3, 3, 3, 3]"
68e14e68-6374-42af-91c5-4466d67a1b1f,"[12, 3, 4, 14, 15, 16, 17, 8, 6, 5, 10, 2]"
68f301be-0ad7-450f-b0ee-a3fe7391d109,"[15, 16, 17, 6, 13, 5, 10]"
68fbb44c-8d22-44bd-bd38-cbf1fd27bceb,"[15, 16, 1, 4, 17, 14, 6, 13, 10, 2]"
6916dfcd-eb2f-47c8-b320-90b49410b4b7,"[7, 3, 1, 14, 15, 16, 1, 17, 6, 13, 5, 10, 2]"
6943aaae-3bfd-4c3e-ae52-d5a29224d96d,[18]
69674dbb-8ccd-4a10-8f3d-439a7355b529,"[15, 4, 14, 8, 13, 10, 11, 2]"
696a4e5d-646d-4c01-aab5-e0afd5d830d5,[18]
6979c3a4-c832-4dcf-903b-a2717017c03c,[18]
69b0607f-88e0-4134-966c-b1bdc884d9ef,[18]
69b855ce-bce6-4adc-bc37-f576faed118f,"[7, 1, 15, 16, 8, 5, 10, 11, 9, 2]"
69c27069-f39f-40be-9c53-52ce53873859,"[12, 7, 3, 1, 16, 6, 5, 10, 11, 9, 2, 1]"
6a21ec64-3ed9-49da-aaa2-71216daaa6ea,[18]
6a330049-37cd-41cb-9532-c51e451af382,"[7, 4, 1, 14, 16, 1, 8, 6, 13, 5, 10, 9, 2]"
6aa19ed4-5d2a-4561-bd2d-a0d2361b471f,"[3, 1, 17, 8, 6, 13, 10, 11, 9, 2]"
6aadbb1a-d873-45ce-bc5a-a5dd7872cf26,"[12, 7, 3, 4, 1, 14, 15, 1, 17, 8, 6, 5, 11, 9, 2]"
6ac206a3-5e72-4eea-98a5-4cdd7509f4d8,"[12, 7, 4, 1, 15, 16, 1, 17, 8, 10, 19, 11, 9, 2]"
6ad2e409-d09b-4d9d-903f-d8b4efbb11a0,[18]
6ad8e383-23a5-41e3-ad5f-0a1133eac92b,"[29, 13, 5, 8, 6, 5, 10, 11, 9]"
6b690920-3f8b-4528-9608-627428a0332b,"[7, 3, 16, 1, 6, 5, 11]"
6b6b8ffc-5d28-419c-b554-ae0bf2fbef3f,"[7, 3, 1, 14, 16, 1, 17, 10, 9]"
6b70c844-41fa-445e-b0a5-c43bc77f6f23,[18]
6bd67687-2ca4-4906-ba14-1d7ef4dd43ff,"[12, 7, 14, 15, 16, 1, 17, 8, 13, 5, 10, 2, 9, 1]"
6bda2dce-bb58-4718-b7be-13ce3fa8ef91,[18]
6bde08f0-64df-4fca-a286-7d27867023eb,"[7, 3, 1, 6, 13, 5, 10, 11]"
6bf059a5-8192-4995-9b9b-99e5170304c2,"[16, 4, 17, 6, 10, 11, 9, 2]"
6c0c3bc2-d07f-4da3-807b-04fa6e717d88,"[12, 7, 1, 15, 16, 6, 5, 10, 2, 9]"
6c25814e-7d09-4005-99de-5681a45450d6,[18]
6c2f070c-6ea7-476e-93be-4dc7080d586a,"[12, 7, 4, 1, 14, 16, 1, 17, 1, 8, 6, 13, 5, 10, 2]"
6c311de9-d23b-4e1c-803d-7713845d6b27,"[12, 7, 3, 1, 14, 16, 6, 13, 10, 9, 2]"
6c31546a-4c61-4350-9e99-67c9dac81c43,"[12, 7, 3, 4, 15, 1, 6, 13, 5, 10, 11]"
6c79d96e-72fd-42cc-9e24-02d892ceda8e,[18]
6c86324e-7e93-4114-b203-00162c4835ef,"[12, 7, 3, 15, 4, 14, 8, 6, 13, 11, 2]"
6c907020-7365-4ffc-b98f-a38a7a7236da,"[12, 7, 3, 4, 1, 14, 15, 16, 1, 17, 6, 13, 5, 9]"
6caea345-bd3c-409e-9d18-fa7a36aaadde,"[7, 3, 4, 1, 14, 15, 16, 17, 8, 6, 5, 11, 9]"
6cb38e39-e788-43cb-9edb-40c0d36115b0,"[12, 3, 15, 1, 17, 8, 6, 13, 5, 10, 11, 9]"
6d346341-afcc-4e37-83b9-b3d625759bd6,"[7, 3, 4, 17, 14, 8, 13, 5, 11, 2]"
6d5843ab-8f24-44ca-9c9b-e833b9c889f1,"[12, 7, 4, 14, 15, 1, 17, 8, 10, 11, 9, 2]"
6d58deaf-f7b4-4476-9345-6f75e478583f,"[12, 3, 15, 16, 4, 17, 13, 5, 10, 11, 2]"
6d66620b-ef93-469e-8e73-db02452ae65c,"[3, 1, 14, 8, 5, 10, 11, 9]"
6d6cdc6a-adfe-4b04-a8cf-77ed5034c922,"[3, 4, 1, 16, 1, 8, 6, 5, 11, 9, 2]"
6d844010-8163-455c-954b-cabdfc68de4a,"[12, 7, 1, 14, 17, 1, 8, 5, 10, 9]"
6d84db49-cf47-44db-bf6b-40b06b949546,"[7, 3, 4, 15, 17, 8, 6, 13, 5, 11, 9]"
6da25b3c-5ec7-4cd5-bae9-813121113661,"[7, 4, 1, 16, 17, 8, 13, 11, 9]"
6dca220e-b144-40d1-bc14-6a4c4ae24b54,[18]
6dda5b7f-0a23-493b-8ad5-8dfad72c851b,"[7, 35, 8, 6, 10, 11, 9]"
6df8ef0b-26ca-4d19-826f-ca19d8fe11a6,"[12, 7, 1, 14, 16, 17, 8, 6, 13, 9]"
6e0540a1-de02-429e-97da-0fd976ef7665,"[12, 3, 4, 14, 15, 16, 17, 8, 10, 2]"
6e251ec1-0f69-45a9-9a3e-e6f1768151cb,"[12, 7, 3, 4, 1, 15, 8, 6, 13, 5, 10, 11, 9]"
6e5e3697-1d2f-478a-97a8-8e8d0a9b4805,"[12, 3, 14, 16, 8, 5, 9, 2]"
6ebea1ba-6f82-4c3c-8390-d4365e7f86ac,"[12, 7, 3, 1, 17, 8, 11, 9]"
6ee55856-d06a-47da-a449-2d5d0dd56598,"[12, 7, 16, 1, 4, 6, 5, 10, 11, 9]"
6f98bde1-76e8-47ad-971c-e194e8c121bb,"[7, 3, 4, 1, 17, 6, 5, 10, 11, 9]"
6faa20a2-8c7b-4eea-9137-85147676efd8,"[12, 13, 8, 6, 5, 9]"
6fc9d379-d327-4b03-9d89-091660012169,"[12, 7, 5, 8, 5, 10, 11, 9, 2]"
6fd384af-0e2f-44db-8f18-244880a13669,"[12, 4, 1, 20, 5, 10, 22, 11, 9]"
700b8014-fbb8-4c68-aa74-aed295fb4e59,"[7, 29, 13, 5, 35, 8, 6, 11]"
702877a9-5a50-4f95-adf7-5d27105e11f9,"[12, 3, 4, 1, 14, 15, 16, 17, 8, 6, 2, 9]"
70512c81-6555-4fe9-9ef2-0a3ef0daa902,[18]
706fc040-046d-4f79-bbb8-c034d3b6be39,"[3, 15, 16, 1, 14, 4, 14, 21]"
70705d45-0323-4569-ae7b-9e490247bd12,"[12, 4, 5, 8, 5, 10, 22, 23, 11, 9]"
707545c2-465b-48c9-8391-3b49792e1e1c,[18]
70894edb-cf49-44c7-a1d3-ed86072909e3,"[12, 7, 38, 5, 8, 6, 5, 10, 11, 9]"
709900d6-2875-458c-9647-23c3f28b7e10,"[12, 7, 3, 4, 1, 13, 8, 10, 22, 23, 11, 9, 2]"
70c56bcb-d3e1-4a7b-bb22-6052bc029500,[18]
70f15985-d112-41db-9fb3-5cd532d517f8,"[12, 3, 4, 1, 14, 15, 17, 8, 13, 2, 11]"
70f4fb3c-f207-4ace-ab6e-8c03ef7b1f09,"[1, 8, 6, 13]"
713ec47c-f5fe-4496-a8c2-a31740dffcf3,"[12, 7, 3, 4, 1, 5, 5, 10, 23, 11]"
71471148-a6ab-4991-b1ed-261dfb854007,"[12, 14, 15, 16, 1, 17, 8, 13, 5, 9, 2]"
7155849f-8006-4305-b85a-f3ed57a6b27f,"[12, 15, 16, 1, 4, 17, 14, 8, 6, 9]"
71e11e72-4fb6-44b8-872e-255fa03c577c,"[3, 4, 1, 14, 16, 17, 8, 6, 13, 10, 9, 2]"
71f76aa4-3dbc-4e22-ab8f-c46f4d87ddee,"[7, 16, 17, 1, 8, 6, 10, 2]"
72339478-c49d-40f3-bc27-4e381ca2444e,"[7, 3, 1, 14, 15, 16, 1, 17, 8, 13, 10, 11, 9, 2]"
725c7727-cc47-4f77-9f81-d3c62a20cc85,"[12, 7, 14, 15, 16, 8, 6, 13, 11]"
72650118-7adb-4e7c-8857-476137c1096f,"[12, 7, 3, 4, 14, 8, 13, 5, 10, 11]"
726cb26b-e859-4094-b374-d1f0d189a6be,"[12, 3, 4, 15, 13, 5, 10, 9, 2]"
7282b7ed-854f-4b43-8b73-986da853e1cb,[18]
729ccb8f-4b58-45ed-b67e-48c865756115,"[12, 7, 4, 1, 14, 15, 16, 1, 17, 6, 10, 11]"
72aa67f1-885d-471e-b86e-d9fead9671f5,[18]
72c48809-cc3c-4749-9a72-96a1e38e4438,"[12, 7, 1, 16, 1, 8, 13, 5, 10, 11, 9]"
7302f31f-0b98-4f86-8bb7-c590d6787ff0,"[12, 7, 3, 16, 4, 6, 5, 10]"
730ddcd6-0280-4083-a0fe-dd1c72d6585d,"[12, 16, 4, 14, 17, 6, 5, 10, 11, 2]"
73eedbab-081e-44da-93ca-07a16b20bd9c,"[7, 3, 1, 17, 8, 6, 13, 5, 11]"
73ef2436-e474-440d-b833-428244f1707e,[18]
740aa66f-a4b8-43f7-9237-927aa17c4f41,"[15, 16, 14, 6, 13, 5, 19, 9, 2]"
74663707-aee3-40f7-adcc-19415d3d25c2,"[7, 3, 1, 14, 15, 17, 8, 6, 13, 10, 11, 2]"
74859261-9632-4fa1-9a66-e8ce5ec1844e,"[3, 3, 4, 1, 1, 1, 25, 2, 2, 2, 1, 1, 1, 24, 13, 5, 20, 8, 6, 22, 9, 8, 10]"
749729f3-0ddf-4927-8800-2706c567624f,"[3, 1, 14, 15, 16, 6, 13, 30, 10, 2, 11, 9, 1]"
751497b6-3ff0-4537-954e-8e5bd1aee69a,"[7, 4, 1, 14, 15, 16, 17, 8, 6, 13, 10, 2, 11]"
751682e4-f421-47c2-9a09-13417a0bf00b,[18]
75189c1a-2e3b-4721-ac16-70803057c4e2,"[12, 15, 16, 4, 14, 10, 11]"
7569cbaf-0cdc-4cd9-932d-f37578b9e35c,"[12, 7, 3, 4, 15, 16, 17, 6, 13, 10, 2]"
758e70d1-c36c-414c-a6cf-a86787fa7f48,[18]
759c6652-5e60-4da9-ac37-0f337774162c,"[7, 1, 14, 15, 1, 6, 13, 30, 10, 11]"
75b84990-6ef2-4e22-b937-acbccd625617,"[7, 3, 1, 13, 5, 20, 8, 5, 9, 2]"
75cd876b-5ce1-4ea5-9437-9129e7c39428,"[12, 7, 3, 4, 4, 41, 6, 13, 5, 11, 2, 2]"
75f644d6-8836-486c-ae4d-15c6d8d3e58f,"[12, 7, 17, 1, 6, 13, 5, 10, 2]"
762169d0-bddf-4105-939e-af42be36daad,"[12, 3, 4, 1, 1, 17, 8, 6, 13, 10, 11, 9]"
76bbeaed-fd8e-4fa9-b311-1b2cf0fc83e8,[18]
76fba675-886d-46e8-b8d4-e7b1a7b64a09,[18]
76fc5184-c835-4d90-83f8-fb12637e7abf,"[3, 15, 16, 17, 8, 13, 5]"
77043cd0-5526-4b7f-9a1a-b38492e9dbfe,[18]
7735286e-a9f4-4151-82b2-d81deef1206e,"[12, 7, 4, 1, 14, 15, 1, 17, 8, 6, 11, 9]"
773b6615-e475-4ad6-88fc-73ade87f1a79,"[12, 7, 3, 4, 1, 13, 5, 20, 5, 22, 23, 11, 9]"
7762d427-98f2-4750-a0ed-d545e0839801,"[15, 1, 4, 17, 9, 2]"
77c38bcc-5435-46a4-a7ee-3864e3051966,"[36, 12, 7, 3, 4, 1, 14, 16, 1, 17, 8, 6, 11, 2]"
780b41bf-beaf-4191-82cd-aad0944572a0,"[7, 3, 4, 16, 1, 1, 8, 6, 13, 10, 11, 9]"
7832c7d2-e538-4777-9fcd-7cf285c5d845,[18]
785f9906-2b04-4e54-ac75-715b5c5830bf,"[7, 3, 15, 16, 4, 6, 13, 5, 11, 9, 2]"
786d9268-7b58-472e-95f5-7773e3bc6b3f,"[12, 7, 15, 16, 14, 13, 5, 10, 11, 9, 2]"
78826c3e-c072-43e2-bba5-a2abdb1e53ae,"[12, 7, 3, 14, 16, 1, 8, 6, 5, 11, 2]"
78935b65-286b-4758-a4d5-aaaea60496f7,[18]
789f9baf-5a3e-44a0-a226-d6c05c32406c,[18]
78a6685b-37ef-428f-804f-09271abc7c34,[18]
78b15a61-1e57-4265-9c10-51b9254fffe4,[18]
7917c8e7-bd58-49a9-9200-7d5bf89538b3,"[12, 7, 3, 16, 17, 8, 13, 5, 10, 2]"
7970c066-1370-4844-9a50-3365d26ed6fb,"[12, 4, 14, 15, 16, 17, 6, 13, 5, 10, 2]"
7981a3fa-add2-484e-8acc-6a04ac771625,"[14, 16, 17, 8, 5, 11, 9, 2]"
79bf224f-e3ad-401a-a35a-101890313e48,"[3, 1, 14, 1, 17, 13, 5, 10, 9]"
79e9653e-c204-4ed4-a8c4-038510e0bddb,"[7, 3, 4, 15, 1, 6, 10, 11, 2]"
79f663eb-ad8f-4f70-a0e6-2548504e62e8,[18]
7a500a9f-c94e-4e99-b83b-595179e6310e,"[7, 3, 16, 4, 17, 14, 8, 13]"
7a6a21ae-3542-4a2a-8c25-324568be1a3e,"[7, 3, 1, 16, 1, 17, 8, 13, 9, 2]"
7a90239e-d927-4fe1-95b2-dd90946353dd,"[3, 3, 4, 4, 4, 1, 14, 1, 14, 15, 16, 1, 1, 1, 17, 1, 2, 27, 27, 27, 27, 26, 34, 33, 34, 33, 6, 8, 6, 5, 10, 9]"
7a9bd7e3-ca9c-4829-807a-380827c62343,[18]
7ae69125-5ae6-4030-9562-469ee062cbdb,[18]
7af03d13-0749-4689-a462-1963d34d622b,"[12, 7, 4, 1, 14, 15, 16, 1, 6, 13, 5, 10, 2]"
7b0560e3-d725-4ced-8a21-88c9536cb206,[18]
7b0d5c85-c06a-463f-b5cb-2dec591aebfa,"[7, 3, 4, 1, 14, 15, 16, 1, 17, 8, 6, 13, 5, 10, 11, 9, 2]"
7b2fba9b-5eb8-4451-921c-da2b0b0c5ceb,[18]
7b3f921e-dde6-4207-b7b6-ca6946c0c916,"[12, 7, 3, 17, 1, 8, 6, 10, 19, 9, 2]"
7b6edc66-b49e-4202-9f0e-26551e4cbc32,"[7, 3, 15, 1, 17, 1, 14, 13, 5, 10, 11, 9]"
7ba5536f-8681-40c6-9cdd-d7a011e6c6cc,"[12, 7, 4, 1, 15, 16, 1, 17, 8, 13, 5, 11, 9]"
7bf0c117-9f64-4f77-98e7-ad806a8707c7,[18]
7bf7f7af-959c-429a-b0f4-b736733759ea,"[12, 3, 1, 4, 17, 14, 8, 6, 13, 11, 9]"
7c2b76c4-41fa-444c-a7e0-72ece2ebb5f8,"[12, 7, 3, 16, 1, 14, 17, 13, 10, 9]"
7c43afd4-4179-4545-85e9-057dea9fabeb,"[12, 3, 4, 1, 14, 16, 1, 6, 9]"
7d178475-0a80-4a1f-9b27-1c71830f1ebe,"[12, 3, 4, 17, 6, 13, 5, 11, 2]"
7d28b25b-5dc1-4983-b79f-fdbb99303eb7,"[12, 7, 3, 16, 1, 4, 14, 8, 6, 13, 10, 11]"
7d4e256d-ac82-4e2c-9571-2fa574bbb74e,"[7, 3, 4, 17, 14, 6, 13, 5, 11]"
7d52e1da-8b10-4180-811e-f6b0d785faf4,"[7, 3, 4, 1, 14, 15, 16, 1, 8, 6, 13, 5, 10, 11, 9, 2]"
7d865576-cd81-4206-84a8-7c6ee380e29d,"[12, 7, 3, 16, 17, 1, 4, 14, 8, 6, 13, 5, 10, 11, 9, 2]"
7dfd4bd4-857c-4ec2-a939-43306c09d32f,[18]
7dfef516-61b3-4f9f-b5d9-0efebb1d1e6d,"[3, 1, 14, 15, 16, 1, 17, 8, 11, 9, 2]"
7e95473d-7602-4e51-a383-19cddf7474cc,"[7, 3, 1, 4, 14, 6, 13, 5, 2, 9]"
7ecdfa45-7e0a-4349-9d44-11640bef6cfd,"[15, 17, 6, 5, 10, 11, 9, 2]"
7edc4da3-09f5-4c03-b00c-fb3a4b059e62,"[7, 3, 15, 16, 1, 4, 8, 6, 5, 2, 9]"
7ee0fbd9-a4aa-4020-a3f4-23400f6c17a0,"[12, 25, 3, 3, 3, 4, 4, 4, 1, 2, 2, 1, 1, 1, 24, 13, 5, 20, 10, 8, 6, 5, 10]"
7ef4ed11-8047-4645-8af0-cf89d7532466,"[3, 1, 15, 16, 1, 17, 8, 6, 13, 5, 10]"
7f006284-8c6a-4869-84d7-2a4f407137a9,"[4, 14, 15, 16, 17, 8, 6, 5, 9, 2]"
7f0a65f5-e51e-42b0-911b-b5638450086e,"[12, 7, 15, 16, 1, 17, 6, 13, 5, 10, 9, 2]"
7f1bf581-38ca-4395-82cb-7039facee46a,"[12, 4, 17, 14, 8, 5, 9]"
7f635b1b-b889-4fc2-8c99-f88ae93cb317,[18]
7f6762d3-cfce-4616-8432-99ab7213bc86,"[12, 7, 15, 1, 4, 8, 6, 13, 5, 11, 9]"
7f843877-5231-4eaa-8f3d-432f382c0a71,"[7, 4, 1, 15, 1, 17, 1]"
7f88e2b2-e0d5-4dbf-a647-3fdfc9942cff,"[12, 7, 3, 4, 1, 15, 1, 8, 6, 13, 5, 11, 9]"
