ComputeInstance,EventSequence
3c097085-e2cc-452f-8bcb-efe3ae23f844,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
3c1b6c72-1c33-4b17-8555-2a429d342396,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3c1eeddc-18ec-44f6-8789-fbf475d9d2af,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3c566166-0b50-41ec-8a16-926bbc9a6139,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3c7ea3ae-77da-4764-96ee-ab6b12604474,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3cc8c1f4-6ba7-466b-b212-a8a9aeb6c93e,"[317, 61, 61, 61]"
3cee6493-cd66-4707-b939-b235204af2d8,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 28, 23, 1, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 7, 34, 12, 29, 4, 33, 8, 6, 4, 9, 7]"
3d2467f1-e17c-4d23-ac5b-a397ff9a3419,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 28, 23, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 8, 6, 13, 4, 9, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7]"
3d4e7567-13df-4c31-b512-90f47ba2022a,[20]
3d4fa8c7-18b8-4cd8-b9f1-dd9149eca8d0,[20]
3d54bb70-b62e-4b82-b1f6-52a56511c856,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3d6c4fda-a184-4935-ae7d-348083bff3ff,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3d776d0e-673a-4842-a6e3-8a8978157f20,[20]
3d99db97-40ab-4582-8b60-3b458cc366cd,[20]
3dccbbaa-39f7-4c40-a53a-9aec90618044,[20]
3df22e6e-37e7-4025-88f5-f2d276a75f45,[20]
3e087108-5669-4164-8681-61805c9c228e,[20]
3e938d26-91f5-4d34-8111-fddf3da678d4,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3efca14d-0336-45b9-a257-5795d445e4fc,[20]
3f0a9814-8ddc-4589-bb23-da2da7c6ef93,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3f110de7-03a9-4184-a36e-0e51920a1cbd,[20]
3f198aca-ee6f-41c2-9467-81cb6be7c290,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3f5bc6b3-47c0-4e5d-ab91-fb46e3c7bcea,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
3f621d62-9254-409b-9b08-efb1ded69084,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3f7cb848-493e-4d70-a470-16151ce751aa,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3fa05b0c-9f05-42f5-ae81-e9dc0a96ed3d,[20]
3fc8dad6-c1e8-4ee6-bc6d-09791674a13d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
3fd500b2-69e4-46d9-8cb4-31f8f0a80c74,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 1, 3, 1, 1, 1, 28, 23, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 29, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 8, 6, 4, 9, 7, 1]"
406c412f-1e70-4bfd-8f63-145de38af187,[20]
40878f9a-b138-4be1-ac59-5ef5eff13788,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 5, 7, 12]"
409fb70d-9c46-4dc7-9cb1-62236ae0233c,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
40a3f621-1662-4046-9c62-d5f3f97cbb91,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
40b05cb6-e3ad-44a4-b827-80a79c3260d8,[20]
40c0c6ca-6775-4e0d-9b12-d25fc6217087,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
40c6393e-d690-40ad-8e48-bbb967246c60,[20]
40c72686-2a62-471f-aa79-d6ca9db8053f,[20]
40e06ed9-2f99-4ca7-9ea1-72263d8ec405,[20]
40e6765b-3372-44e7-90b2-9562377744f3,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
41212db6-48e8-4e7a-a726-47b77f6d113a,[20]
4139decc-4c49-43b3-9fda-51e8bd22d332,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
41976ddc-67a1-4ea6-9ec2-7e3f40038618,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
41e9db2c-b8a3-4e53-b36c-fb1c0d897fee,[20]
420aa36f-91ff-41a9-a861-0e557c2c4ab7,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
425846ff-24e5-4f05-bd69-fa419622858b,"[324, 70, 70, 70]"
427b117e-9898-4f11-883a-a1e605bd38af,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
428fa347-6456-4954-ac37-ab5243afbcdc,[20]
4316a92a-ac70-4358-aaab-5da3675a60e0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
4352fb45-2315-436d-884a-a1eece47b89b,[20]
43595dbc-83a2-41b6-92d6-a84efce341b3,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
43710b8e-8a04-4d68-8d32-c61fe6fad536,[20]
43787920-5519-4f66-afb8-fcf70c7812d8,[20]
437dcc72-a0f8-4083-93d5-739357442505,[20]
438f6d8c-06a4-4ce4-999f-c929a38efe78,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
43b6fa74-7d83-4efa-b856-7316da50ba84,[20]
43b7805e-48e0-45d8-a55b-763099259251,[20]
43cf6a22-d1de-4267-b9da-61bfe49aa026,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
43ef3b0d-3f83-49d1-bb1c-796af826bb0d,[20]
445b250a-2e8a-4026-996c-3ecaafd01d40,[20]
44cd342f-dbad-4b9d-b278-951bb4472706,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 36, 9, 7, 12, 5]"
4504a1ff-723d-400c-8eca-afb719693257,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4520f601-e696-4aa2-b8c3-eb6ce096c800,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 5, 7, 12]"
457531e4-947b-4e66-b05d-d1797080cd3f,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
45b353e1-61a1-4f6e-ab5b-09cc4def076c,"[10, 11, 2, 2, 16, 17, 1, 3, 1, 3, 14, 15, 14, 23, 5, 5, 32, 32, 31, 31, 38, 6, 38, 6, 8, 6, 13, 4, 9, 34, 7, 12]"
45ce69a6-9b3f-4512-9a3a-b7900188d44a,[20]
45cffbba-c7c5-4e8f-a2c4-15c224fc2dbf,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
45ed50d7-3d25-4f23-b512-8f2a55457691,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 1, 5]"
45f3031f-f28c-49fa-955f-27a5185583bd,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4638603a-18ab-4811-9948-c7cb0fd66b41,[20]
465a5a8c-545a-4ca0-b2a2-989ae911c30c,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 5, 7, 12]"
467a883e-3184-448d-a363-ced8acd9bf61,[20]
469d7a1f-7abd-4e1e-9211-8ee2b57bc56d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 22, 12, 5]"
46ca2cc9-27d1-4e7f-b2a9-ff939768df1b,"[10, 11, 35, 13, 4, 7, 12]"
4725c852-8a43-4969-8a93-a608d056daa3,[20]
472aa9bc-4685-4030-9251-fd73b99525d9,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 5, 7, 12]"
4764ce4c-c572-49bc-b7e2-5b8dada6b80c,"[44, 10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
477248f5-908d-481d-89f2-af4dcc5636fa,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
47b84929-b6d3-46ea-b9b6-8056a3954464,[20]
47c32e8b-5ee1-41fe-9990-949f47bbd2bf,[20]
47c989d6-0cc0-4ffc-9052-a70d8551f2d4,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 1, 5]"
47f2bb45-b27b-4d01-9530-c358606159c4,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
48081979-ee58-4879-b0c0-88dc81eaed31,[20]
4813bfd9-90f1-4226-8e1a-7f8bad4c54f4,[20]
485484d4-6efd-4a63-9e84-ac8de7005d25,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
48567c4e-89ba-429e-9352-6c086af4d585,[20]
489e5be5-9765-4c14-b243-bfabeaefba4d,"[10, 11]"
48b8438a-e471-4244-bc7a-5898b9c9d92e,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
49016cc9-27a1-4481-be2f-12a10022ec20,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
49100e31-3b4d-49c5-bfa3-fd8f379692fc,[20]
494912b3-dfe4-45cd-afb6-8fbd5beecf46,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
495c6d37-49ca-466d-801b-b4cbe5565902,[20]
49b33ea4-5151-4cd1-a0f6-66a5a4889681,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
49e3b6bc-61c4-47b1-85e8-010c6d88848e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
49f6b8c4-c28b-4150-b4f6-7c5adb63bf77,[20]
4a087d50-3cdf-431d-8517-ff97b73e3df8,"[10, 11, 2, 16, 17, 1, 3, 14, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4a0a0cbf-5002-481b-9300-a94c2296fe0f,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4a59013c-46eb-4774-82b7-e0bdff4401b4,[20]
4a868bfc-321c-482b-a386-13a13364203b,"[10, 146, 145, 162, 161, 7, 12]"
4a956add-875a-4c29-82b7-1c887ed65fa0,"[10, 11, 2, 16, 17, 15, 3, 14, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
4ab64730-cdae-492e-bf68-e66e93f7fefb,[20]
4adcd718-851d-4492-b93b-447691766364,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 5, 12]"
4af1d479-5708-4c37-b44f-80fd0446ceb8,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4afe7178-310f-4f07-940c-2d06a4377888,[20]
4b370265-b51f-4f0f-a4c3-c12435dd5b60,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
4b38fad1-42ae-4dd5-ae58-dde9be34e188,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
4bdf5acc-70ce-4629-8a56-9744442ae0f9,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4beaa0bb-1406-4cf9-a217-8567d6d7ef84,"[230, 171, 171]"
4c05532f-acef-4118-a512-441eac1d81a7,"[10, 11, 35, 13, 4, 42, 8, 6, 4, 9, 43, 7, 12]"
4c255236-6af2-414a-8b57-abc7e93e8b8c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4c266ab6-be25-469d-aad9-46a33b034160,[20]
4c49d04d-6351-49a8-b2da-661d75bbc50f,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
4c78374c-251c-4009-b9b8-329bb3958b60,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4c86961d-2e31-411f-a35f-610536bd1b24,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
4cab9ec4-5fc3-47da-b7a4-511219dc3f57,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
4cde3725-6ecb-4d02-b89d-f7d065d83cc9,[20]
4d1a4da9-5d4e-476b-846b-dbbe8276023f,[20]
4d537b22-9fbb-423d-bbfe-12fb9698408a,[20]
4d8cb3d3-25e9-4175-b970-def59fcad814,"[10, 11, 2, 2, 3, 3, 14, 14, 23, 5, 5, 1, 1, 1]"
4da9075b-2005-4ee4-810b-d9c6cacdfbe8,"[271, 94, 94, 94]"
4de196e3-9881-4316-a770-0407ab3b6a99,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
4e50f6b9-ad2f-4234-9f09-b87744bc9836,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
4e6b5b8f-e97e-4d95-8682-6a3c94118b31,"[254, 85, 85, 85]"
4e6f2384-7e09-4546-94da-1d9ac4bfb50b,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
4e721bb0-2ff2-476f-89ca-042fdfa44ece,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
4e7313b3-854c-42db-8295-698dc46f166e,[20]
4ed0c628-3211-404a-826d-fff18b0f139c,"[10, 11, 2, 3, 1, 16, 17, 14, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
4ede2eb8-08b5-49c2-bfa2-c3d31205634d,[20]
4eeaee1b-36bc-4386-b3df-a3151f1566f8,"[10, 11, 2, 3, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
4ef32bb2-d653-40fd-841c-b25253d7d34f,[20]
4eff256b-7dde-48dd-8d39-b9602dd620d6,[20]
4f8c367e-281c-4644-b39a-e5c1286963a2,[20]
4fafad33-60ad-49a2-96af-9386922a84c2,[20]
4fdf5d41-a305-4aae-8ef5-ffca34f8b460,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 7, 5, 12]"
4fe356b7-86e6-4747-9c40-57763f441587,[20]
4ffa6f8d-76c3-4aef-a3a0-f0a0a5c077de,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
506a23f5-6cec-4d64-abf8-16e017154255,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
506d118d-224d-43d3-88fb-ce05ed0e0d1a,"[164, 164]"
509b291b-78f2-4122-92df-0b488a0c83f5,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
50b206a2-0479-44c2-bef6-75810a9a1be5,[20]
50c2e1cc-3225-4fd7-b128-bf90aaa0513c,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
50cd60fb-29fe-408b-b3c4-f98389e1157a,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
50d5be2e-745f-407a-8bf9-dbec934afb12,"[234, 255]"
50dbd4d7-4ebf-47f9-a0ae-433bbcbf4dfd,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
50dcf836-e341-43bb-926a-111cbbc633e1,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
50ee104f-c8cf-47d8-b934-a090fe474ce4,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 22, 7, 5, 12]"
50fb529f-b133-4be9-aa24-01445fdb7160,[20]
511bb3f7-8dc6-48d8-8465-6ae2bcdd7f26,"[10, 11, 2, 16, 17, 1, 3, 15, 14]"
51224af4-98a6-4766-b070-97f777121b01,[20]
51513a58-1eb1-4601-9de4-86aa999f5259,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 5, 12]"
51533ba9-f8c8-414d-851e-1dd2dc51a9f4,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
5164f7a1-0475-4b92-a495-4ce002875773,[20]
51865cd0-9126-40f6-83b9-2487e4aa2830,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
51a17d51-c01b-483d-9bf3-c2d0f8194844,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 5, 12]"
51d3cb99-48c2-4f1c-8021-da79f992cc2e,[20]
523fdaef-4812-40e2-a62e-507a72083d73,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
524340e0-293a-47e0-b936-0721d80c1d3f,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
524ed88e-f12d-4e83-b9dd-095ad7e7fd86,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
525454ff-f742-4464-958a-03cda51f93fc,[20]
525b9bd2-f94d-4a15-81b7-398c416f456e,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
52727442-55da-4616-8e5f-8c1a34cb95d5,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
529c1353-e644-4bc8-8fb4-5cd360a49938,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
52cb3ffa-185a-486b-82ab-84f071e6f1a4,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
52e17d47-bdef-4b03-a475-74062b23028c,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
52f804ca-f1e2-4cf9-9acf-3eecb25d1226,"[44, 10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
532421f6-81c7-41b5-af8d-f23c5b915fa5,[20]
53338bec-3471-4bec-b6fd-f6fe72478404,[20]
534a6cb0-940e-425c-93ae-cf1355489ab0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
537db268-9532-4ba1-9d8b-76df78c51855,[20]
537e1392-6fef-4acb-bc9c-56500db85b1a,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
53a12e85-22a5-496c-acbb-f7da50a49ef4,[20]
53ae189f-7ea8-41f1-b7ea-bf717662efc6,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
54199804-e1ac-4849-93c6-b74492f7ef87,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 1, 8, 6, 13, 4, 9, 5, 7, 12]"
5448ec98-c8fa-4fab-bf3e-bb0229e6a660,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 36, 9, 7, 12, 5]"
5457dda2-4747-48af-a6a9-8f0e46cd0716,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
5472e6dd-1782-43d8-8f26-ca2d9a60ebc0,[20]
54839163-9d7f-4d30-94b6-3f4f6ac553fa,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
5486cc4d-73cb-4598-9e64-f8ebd7e2b466,[20]
5488f353-823b-43b2-8008-fe333a14583d,"[223, 167, 167]"
54997050-ee83-4f9d-b34e-3b0c0b1ec93c,"[10, 11, 2, 2, 2, 2, 16, 17, 1, 3, 1, 3, 1, 3, 14, 14, 14, 1, 3, 15, 14, 23, 5, 5, 5, 5, 32, 32, 32, 32, 31, 31, 31, 31, 39, 38, 6, 38, 6, 38, 6, 8, 6, 13, 4, 9, 7, 34, 12]"
54b1c554-4c8c-4964-afb3-fdd269eaba89,[20]
54d1f0e8-d732-4580-8476-a517f920f906,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 28, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7, 1]"
550cbec0-ad76-478d-9a98-73ad3894fdc8,"[41, 41, 41, 41]"
55a46ffb-bfc3-4b8d-a880-39476dd216b7,[20]
55c55130-e340-405b-84b4-303ff9c9a652,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
55fa23e4-6252-4964-b12d-5fa4223d6e1e,[20]
56474f5a-0ada-4fd2-a2f1-6c657829288c,[20]
56a8e84e-608f-40bd-8558-1693a8a72733,[20]
56aabb14-ea98-4fe6-9151-09ea96f73c0e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
56ff9c46-58e0-4da0-8511-2cab5fc7148c,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
570fa28d-78b9-4eb6-96cd-1a7511de100a,[20]
5712b96e-581f-4c4e-834e-328e803a2de5,[20]
572edb05-51ad-439a-b72c-b23a483e5f36,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 5, 7, 12]"
572f483d-f58c-4576-80f2-1af0f762f666,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
576f81e3-a87b-4f06-811b-9ccfb37e3dc7,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
57a57ddd-9f74-404e-bc5c-74b483f1aeb7,[20]
57b617d4-3859-4833-af3d-cc43b37e05ba,[20]
57cbdf1f-1c88-4246-9918-30722a7f354f,[20]
57eccff2-2b96-4a0d-af07-527821584e92,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
582cb55f-d90c-4bc2-a7c0-47a301dcf12b,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 14, 16, 17, 14, 14, 14, 1, 15, 1, 23, 5, 5, 5, 5, 32, 32, 32, 31, 31, 31, 31, 39, 38, 39, 39, 6, 8, 6, 13, 4, 9, 7, 12]"
583c8aac-d0a5-4d4a-b0e9-92088010ae1d,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
584f547a-88ad-4ac1-91eb-1b36414aadf7,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
58750ab5-2c07-4913-9242-a5a45e630057,[20]
589334be-4d08-4a42-be2e-e0d6105b80ad,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
5897334a-6797-4ccf-b299-cbbcbe6bfb14,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 28, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7]"
58a5bf3d-b1a0-4300-abca-3eb64208f9dc,[20]
58a8b7f5-246c-49b6-8ae1-0d7911b3d0e9,[20]
58ac0524-1aea-4e58-b839-179577bf3312,[20]
58ac0ace-d3f7-4f98-98ec-b5bd8fc3fc63,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
58ad8909-3031-4fe3-ba66-a846277bb62d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
58b7a2d1-ab4f-442c-9be7-75bcd1b14ee9,[20]
58df4b41-7d24-4643-b10e-46f60d5c5d2d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
58ea5156-53fd-4642-aeb4-d39642b2a449,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
58f3f0cc-253f-4ad7-b399-9ad5daa37096,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
598b916c-0f87-47be-8f9c-b2c092ef102f,[20]
59a038bb-32d5-4b1d-8a80-de6d2bd529b4,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
59bb106a-b741-4b4b-a1f6-6caa7fa57302,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
5a5a62d3-54bf-4396-b22d-3eafa34e5bfd,[20]
5a5e9348-c5d7-4117-9300-e107e4354edf,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
5ab09eec-b1ef-4057-993c-ba7efba168e3,[20]
5ad34c7f-8a85-4d41-b23e-d19371624837,[20]
5b1550f7-a708-498b-8374-ca46a2e69215,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
5b1aa9db-fba9-468d-affc-8284be5af30f,[20]
